ปี,เดือน,วัน,Country,Major Group,Menu Item Name,Sales Count
2025,มกราคม,1,Thailand,Condiment,A little spicy,3
2025,มกราคม,1,Thailand,Condiment,can serve,28
2025,มกราคม,1,Thailand,Condiment,caramel,3
2025,มกราคม,1,Thailand,Condiment,Ch chicken,1
2025,มกราคม,1,Thailand,Condiment,Chicken,1
2025,มกราคม,1,Thailand,Condiment,coconut,1
2025,มกราคม,1,Thailand,Condiment,Coke,1
2025,มกราคม,1,Thailand,Condiment,Cut,1
2025,มกราคม,1,Thailand,Condiment,Do Not Make Order,66
2025,มกราคม,1,Thailand,Condiment,don,1
2025,มกราคม,1,Thailand,Condiment,Done,4
2025,มกราคม,1,Thailand,Condiment,Double,2
2025,มกราคม,1,Thailand,Condiment,Extra shrimp,5
2025,มกราคม,1,Thailand,Condiment,Extra spicy,1
2025,มกราคม,1,Thailand,Condiment,F,1
2025,มกราคม,1,Thailand,Condiment,for Kee Mao,1
2025,มกราคม,1,Thailand,Condiment,Four glasses,2
2025,มกราคม,1,Thailand,Condiment,Frozen,5
2025,มกราคม,1,Thailand,Condiment,garlic butter,2
2025,มกราคม,1,Thailand,Condiment,Glass. With ice,7
2025,มกราคม,1,Thailand,Condiment,Glass2,1
2025,มกราคม,1,Thailand,Condiment,Hot,12
2025,มกราคม,1,Thailand,Condiment,Ice hot,2
2025,มกราคม,1,Thailand,Condiment,Kai,1
2025,มกราคม,1,Thailand,Condiment,L,3
2025,มกราคม,1,Thailand,Condiment,Less spicy,6
2025,มกราคม,1,Thailand,Condiment,Less sweet,1
2025,มกราคม,1,Thailand,Condiment,Lime,2
2025,มกราคม,1,Thailand,Condiment,M,6
2025,มกราคม,1,Thailand,Condiment,m.d.r.,1
2025,มกราคม,1,Thailand,Condiment,main,4
2025,มกราคม,1,Thailand,Condiment,Mango,2
2025,มกราคม,1,Thailand,Condiment,mango pineapple,4
2025,มกราคม,1,Thailand,Condiment,MD,6
2025,มกราคม,1,Thailand,Condiment,MD Rare,2
2025,มกราคม,1,Thailand,Condiment,MD spicy,2
2025,มกราคม,1,Thailand,Condiment,Medium,28
2025,มกราคม,1,Thailand,Condiment,Medium Rare,28
2025,มกราคม,1,Thailand,Condiment,Medium Well,11
2025,มกราคม,1,Thailand,Condiment,Milk on the side,3
2025,มกราคม,1,Thailand,Condiment,Neat,12
2025,มกราคม,1,Thailand,Condiment,No bacon,11
2025,มกราคม,1,Thailand,Condiment,No chili,3
2025,มกราคม,1,Thailand,Condiment,no chorizo,1
2025,มกราคม,1,Thailand,Condiment,No cold,1
2025,มกราคม,1,Thailand,Condiment,No ice,5
2025,มกราคม,1,Thailand,Condiment,no jelepino,1
2025,มกราคม,1,Thailand,Condiment,No pepperoni,1
2025,มกราคม,1,Thailand,Condiment,no rocket,1
2025,มกราคม,1,Thailand,Condiment,No RonZacapa,5
2025,มกราคม,1,Thailand,Condiment,No salad,1
2025,มกราคม,1,Thailand,Condiment,no sauce,2
2025,มกราคม,1,Thailand,Condiment,No spicy,8
2025,มกราคม,1,Thailand,Condiment,No sugar 3,6
2025,มกราคม,1,Thailand,Condiment,No veg1,3
2025,มกราคม,1,Thailand,Condiment,On The Rock,7
2025,มกราคม,1,Thailand,Condiment,only watermelon and pineapple,2
2025,มกราคม,1,Thailand,Condiment,Only with squid,1
2025,มกราคม,1,Thailand,Condiment,Penne,1
2025,มกราคม,1,Thailand,Condiment,pi,1
2025,มกราคม,1,Thailand,Condiment,Pineapple,5
2025,มกราคม,1,Thailand,Condiment,Pj,3
2025,มกราคม,1,Thailand,Condiment,R 3108,1
2025,มกราคม,1,Thailand,Condiment,R 5106,1
2025,มกราคม,1,Thailand,Condiment,Rare 1,2
2025,มกราคม,1,Thailand,Condiment,Rice Pepper,2
2025,มกราคม,1,Thailand,Condiment,Roasted pumkin,1
2025,มกราคม,1,Thailand,Condiment,sea bass,2
2025,มกราคม,1,Thailand,Condiment,seabass,3
2025,มกราคม,1,Thailand,Condiment,Seat 1,4
2025,มกราคม,1,Thailand,Condiment,Seat 2,5
2025,มกราคม,1,Thailand,Condiment,Seat 3,3
2025,มกราคม,1,Thailand,Condiment,Seat 4,5
2025,มกราคม,1,Thailand,Condiment,Seat 5,2
2025,มกราคม,1,Thailand,Condiment,Seat 6,2
2025,มกราคม,1,Thailand,Condiment,"Seat No: 2,3",1
2025,มกราคม,1,Thailand,Condiment,Separate ice,9
2025,มกราคม,1,Thailand,Condiment,Separate sauce,1
2025,มกราคม,1,Thailand,Condiment,Serve first,2
2025,มกราคม,1,Thailand,Condiment,Shake,2
2025,มกราคม,1,Thailand,Condiment,Shot,42
2025,มกราคม,1,Thailand,Condiment,smoked Ham,2
2025,มกราคม,1,Thailand,Condiment,Smoothie,3
2025,มกราคม,1,Thailand,Condiment,spa,1
2025,มกราคม,1,Thailand,Condiment,Spicy,1
2025,มกราคม,1,Thailand,Condiment,Spicy Mayo Sauce แยก,2
2025,มกราคม,1,Thailand,Condiment,Sprite,4
2025,มกราคม,1,Thailand,Condiment,Strawberry,4
2025,มกราคม,1,Thailand,Condiment,Table 110,4
2025,มกราคม,1,Thailand,Condiment,Take away,13
2025,มกราคม,1,Thailand,Condiment,tgt,188
2025,มกราคม,1,Thailand,Condiment,tgt tago,1
2025,มกราคม,1,Thailand,Condiment,tgt with the first order,2
2025,มกราคม,1,Thailand,Condiment,Together,2
2025,มกราคม,1,Thailand,Condiment,Tonic5,1
2025,มกราคม,1,Thailand,Condiment,truffle,1
2025,มกราคม,1,Thailand,Condiment,two glasses,2
2025,มกราคม,1,Thailand,Condiment,Water,2
2025,มกราคม,1,Thailand,Condiment,WD,1
2025,มกราคม,1,Thailand,Condiment,WD 1,2
2025,มกราคม,1,Thailand,Condiment,Well done,12
2025,มกราคม,1,Thailand,Condiment,Wery wery cool pls,1
2025,มกราคม,1,Thailand,Condiment,With cream,1
2025,มกราคม,1,Thailand,Condiment,With orange,1
2025,มกราคม,1,Thailand,Condiment,with the soup,3
2025,มกราคม,1,Thailand,Condiment,แก้ว2 no ice,1
2025,มกราคม,1,Thailand,Condiment,แก้ว2ใบ,1
2025,มกราคม,1,Thailand,Condiment,ขอน้ำจิ้มซีฟู้ดเพิ่ม,1
2025,มกราคม,1,Thailand,Condiment,ขอโอลีฟ ออย,1
2025,มกราคม,1,Thailand,Condiment,แขกนั่ง114,2
2025,มกราคม,1,Thailand,Condiment,ถ้วยแบ่ง 2 ถ้วย,1
2025,มกราคม,1,Thailand,Condiment,ทยอยได้จ้า,3
2025,มกราคม,1,Thailand,Condiment,ทอดด,1
2025,มกราคม,1,Thailand,Condiment,ทะเล,1
2025,มกราคม,1,Thailand,Condiment,น้ำแข็ง 1 ก้อน,1
2025,มกราคม,1,Thailand,Condiment,น้ำแข็ง 2 แก้ว พร้อม อาหาร,1
2025,มกราคม,1,Thailand,Condiment,น้ำแข็ง 2แก้ว,4
2025,มกราคม,1,Thailand,Condiment,น้ำแข็ง 2แก้ว ใส่มะนาว ด้วย,1
2025,มกราคม,1,Thailand,Condiment,เปลี่ยน Pork Rib เป็น Lamp kofta,1
2025,มกราคม,1,Thailand,Condiment,เผ็ดกลาง,1
2025,มกราคม,1,Thailand,Condiment,เผ็ดน้อย,1
2025,มกราคม,1,Thailand,Condiment,พร้อม,11
2025,มกราคม,1,Thailand,Condiment,ไม่คลุก,2
2025,มกราคม,1,Thailand,Condiment,ไม่คลุก เด็กกิน,1
2025,มกราคม,1,Thailand,Condiment,ไม่เผ็ด,1
2025,มกราคม,1,Thailand,Condiment,ไม่เผ็ดเลย,1
2025,มกราคม,1,Thailand,Condiment,ไม่โรยเกลือ,2
2025,มกราคม,1,Thailand,Condiment,ไม่เอาเนื้อสัตว์ ขอเป็นข้าวผัดไข่ใส่ผักเเทน,1
2025,มกราคม,1,Thailand,Condiment,ไม่เอาผักดอง,1
2025,มกราคม,1,Thailand,Condiment,ไม่เอาไส้กรอกทอด,1
2025,มกราคม,1,Thailand,Condiment,แยกซอส,2
2025,มกราคม,1,Thailand,Condiment,แยกซอส แยกผัก,1
2025,มกราคม,1,Thailand,Condiment,รอเรียก,4
2025,มกราคม,1,Thailand,Condiment,เสริฟแก้วช้อต ขอมะนาวเกลือ,5
2025,มกราคม,1,Thailand,Condiment,ใส่ วอดก้าด้วย Greygroose,1
2025,มกราคม,1,Thailand,Condiment,ใส่ในCaesar,1
2025,มกราคม,1,Thailand,Condiment,ออกก่อน,5
2025,มกราคม,1,Thailand,Condiment,ออกก่อนได้เลย,4
2025,มกราคม,1,Thailand,Condiment,ออกได้เลย,1
2025,มกราคม,1,Thailand,Condiment,เอาเเต่ไก่ ไม่เอา สัปรด อโวคโด cole slaw,1
2025,มกราคม,1,Thailand,Condiment,เอาแค่ Stick,2
2025,มกราคม,1,Thailand,Food, Fresh Fruit & Yoghurt,2
2025,มกราคม,1,Thailand,Food,60 Days Dry Aged Sirloin,1
2025,มกราคม,1,Thailand,Food,ABF Adult,1
2025,มกราคม,1,Thailand,Food,Add Chicken,16
2025,มกราคม,1,Thailand,Food,Al Olio,2
2025,มกราคม,1,Thailand,Food,Almond Croissant,4
2025,มกราคม,1,Thailand,Food,Almond Stick,1
2025,มกราคม,1,Thailand,Food,Americano OV,1
2025,มกราคม,1,Thailand,Food,Antipasto Toscano,1
2025,มกราคม,1,Thailand,Food,Arancini,9
2025,มกราคม,1,Thailand,Food,AUS Wagyu BG,23
2025,มกราคม,1,Thailand,Food,Avocado,1
2025,มกราคม,1,Thailand,Food,Avocado Crab Salad,14
2025,มกราคม,1,Thailand,Food,Baked Spinach,9
2025,มกราคม,1,Thailand,Food,Bakery,1
2025,มกราคม,1,Thailand,Food,Banana Chips,1
2025,มกราคม,1,Thailand,Food,BBQ Sauce,10
2025,มกราคม,1,Thailand,Food,Beard,1
2025,มกราคม,1,Thailand,Food,Beef Massanman,4
2025,มกราคม,1,Thailand,Food,Beef Tataki,2
2025,มกราคม,1,Thailand,Food,Bircher Muesli,1
2025,มกราคม,1,Thailand,Food,Black Forrest Cake,3
2025,มกราคม,1,Thailand,Food,BLT Sandwiches,2
2025,มกราคม,1,Thailand,Food,Blueberry Cheesecake,3
2025,มกราคม,1,Thailand,Food,blueberry tart,6
2025,มกราคม,1,Thailand,Food,Bolognaise,12
2025,มกราคม,1,Thailand,Food,Bread,8
2025,มกราคม,1,Thailand,Food,Broccolini,9
2025,มกราคม,1,Thailand,Food,Brownie,8
2025,มกราคม,1,Thailand,Food,Bruschetta Al Pomodoro,1
2025,มกราคม,1,Thailand,Food,Burrata,2
2025,มกราคม,1,Thailand,Food,Burrata Limone,2
2025,มกราคม,1,Thailand,Food,Burrata Truffle,1
2025,มกราคม,1,Thailand,Food,Butcher Plate,1
2025,มกราคม,1,Thailand,Food,Caesar Salad,35
2025,มกราคม,1,Thailand,Food,Calamari Fritter,25
2025,มกราคม,1,Thailand,Food,California Roll,1
2025,มกราคม,1,Thailand,Food,Caramel IC 100 net,1
2025,มกราคม,1,Thailand,Food,Carbonara,7
2025,มกราคม,1,Thailand,Food,Carrot cake,1
2025,มกราคม,1,Thailand,Food,Cheesecake Pop,3
2025,มกราคม,1,Thailand,Food,Chicken Burger,7
2025,มกราคม,1,Thailand,Food,Chicken Satay,6
2025,มกราคม,1,Thailand,Food,Chicken teriyaki Don,1
2025,มกราคม,1,Thailand,Food,Chicken Wing,15
2025,มกราคม,1,Thailand,Food,Cho. Brownies+vanilla,1
2025,มกราคม,1,Thailand,Food,Chocolate IC,3
2025,มกราคม,1,Thailand,Food,Chocolate IC 100 net,1
2025,มกราคม,1,Thailand,Food,Chocolate Lava,2
2025,มกราคม,1,Thailand,Food,Chocolate Mousse,1
2025,มกราคม,1,Thailand,Food,Chorizo & Prawns,12
2025,มกราคม,1,Thailand,Food,Chorizo SS Pasta,1
2025,มกราคม,1,Thailand,Food,Cinnamon Brioche,2
2025,มกราคม,1,Thailand,Food,Classic Cookie,3
2025,มกราคม,1,Thailand,Food,Classic Dog,3
2025,มกราคม,1,Thailand,Food,Coconut IC,2
2025,มกราคม,1,Thailand,Food,Coconut IC 100 net,4
2025,มกราคม,1,Thailand,Food,cookie,5
2025,มกราคม,1,Thailand,Food,Crispy filo king prawns,10
2025,มกราคม,1,Thailand,Food,Crispy Fried Chicken 2 pcs.,1
2025,มกราคม,1,Thailand,Food,Croissant Cheese,3
2025,มกราคม,1,Thailand,Food,Crunchy Brioche Fren,4
2025,มกราคม,1,Thailand,Food,Diavola,1
2025,มกราคม,1,Thailand,Food,Double Espresso OV,3
2025,มกราคม,1,Thailand,Food,Doughnut,4
2025,มกราคม,1,Thailand,Food,Dragon Roll,1
2025,มกราคม,1,Thailand,Food,Ebi Katsu Rolls,1
2025,มกราคม,1,Thailand,Food,Ebi Nigiri,5
2025,มกราคม,1,Thailand,Food,eclair,4
2025,มกราคม,1,Thailand,Food,Edamame,1
2025,มกราคม,1,Thailand,Food,Extra shrimp,5
2025,มกราคม,1,Thailand,Food,Fast fare,6
2025,มกราคม,1,Thailand,Food,FG Surf & Turf Set Menu,2
2025,มกราคม,1,Thailand,Food,Fish & Chips,1
2025,มกราคม,1,Thailand,Food,Flat Bread,1
2025,มกราคม,1,Thailand,Food,Franco P/Z,1
2025,มกราคม,1,Thailand,Food,French Fries,7
2025,มกราคม,1,Thailand,Food,Fresh Oyster 6 pc,1
2025,มกราคม,1,Thailand,Food,Fries,44
2025,มกราคม,1,Thailand,Food,Fruit Platter,8
2025,มกราคม,1,Thailand,Food,Fruits De Mer Seafood Charcuterie,0
2025,มกราคม,1,Thailand,Food,Fuga Classic,2
2025,มกราคม,1,Thailand,Food,Fuga Pizza,7
2025,มกราคม,1,Thailand,Food,Gai Satay,2
2025,มกราคม,1,Thailand,Food,Garlic Butter Sauce,20
2025,มกราคม,1,Thailand,Food,Garlic Fried Rice,1
2025,มกราคม,1,Thailand,Food,Green Tea I/C,1
2025,มกราคม,1,Thailand,Food,Grill Oyster 6 pcs.,9
2025,มกราคม,1,Thailand,Food,Grill Vegetables,18
2025,มกราคม,1,Thailand,Food,Grilled Phuket Lobster,5
2025,มกราคม,1,Thailand,Food,Ham & Cheese Sandwich,2
2025,มกราคม,1,Thailand,Food,Hamachi Avocado roll,1
2025,มกราคม,1,Thailand,Food,Healthy Sandwiches,9
2025,มกราคม,1,Thailand,Food,Herb Fried Fish,18
2025,มกราคม,1,Thailand,Food,Hummus,11
2025,มกราคม,1,Thailand,Food,Ice Coffee OV,2
2025,มกราคม,1,Thailand,Food,Insalata Di Rucola,1
2025,มกราคม,1,Thailand,Food,Japanese Cake,6
2025,มกราคม,1,Thailand,Food,Japanese Rice,4
2025,มกราคม,1,Thailand,Food,Jasmine Green Tea OV,3
2025,มกราคม,1,Thailand,Food,Kani Salad,1
2025,มกราคม,1,Thailand,Food,Kaopad Gai,7
2025,มกราคม,1,Thailand,Food,Kaopad Moo,1
2025,มกราคม,1,Thailand,Food,Kaopad Nuea,3
2025,มกราคม,1,Thailand,Food,Katsu Don,2
2025,มกราคม,1,Thailand,Food,Kee Mao,10
2025,มกราคม,1,Thailand,Food,Kee Mao Noodles,1
2025,มกราคม,1,Thailand,Food,Khao Phad,1
2025,มกราคม,1,Thailand,Food,Kid Brownies,1
2025,มกราคม,1,Thailand,Food,Kid Burger,2
2025,มกราคม,1,Thailand,Food,Kid Chicken Finger,4
2025,มกราคม,1,Thailand,Food,Kid Chicken Tenders,1
2025,มกราคม,1,Thailand,Food,Kid Fried Rice,2
2025,มกราคม,1,Thailand,Food,Kid Mac Cheese,2
2025,มกราคม,1,Thailand,Food,Kid Pizza,7
2025,มกราคม,1,Thailand,Food,Lamb Koftas,4
2025,มกราคม,1,Thailand,Food,Lamb Tenderloin,1
2025,มกราคม,1,Thailand,Food,Lasagna Classioca,3
2025,มกราคม,1,Thailand,Food,Lobster Mac Cheese,11
2025,มกราคม,1,Thailand,Food,Lobster Pad Thai,3
2025,มกราคม,1,Thailand,Food,Lobster Platter,1
2025,มกราคม,1,Thailand,Food,M&M Milk Chocolate,1
2025,มกราคม,1,Thailand,Food,magarita pz,1
2025,มกราคม,1,Thailand,Food,Mango IC,4
2025,มกราคม,1,Thailand,Food,Manzoni IC,6
2025,มกราคม,1,Thailand,Food,Margherita PZ,19
2025,มกราคม,1,Thailand,Food,Mashed Potato,17
2025,มกราคม,1,Thailand,Food,Miso Soup,3
2025,มกราคม,1,Thailand,Food,Mix Salad,12
2025,มกราคม,1,Thailand,Food,Mixed Berries Oats,2
2025,มกราคม,1,Thailand,Food,Mixed Bruschetta Platter,1
2025,มกราคม,1,Thailand,Food,Mixed Fruit,3
2025,มกราคม,1,Thailand,Food,Mixed Grilled Seafood Platter,3
2025,มกราคม,1,Thailand,Food,Mozza Sticks,1
2025,มกราคม,1,Thailand,Food,Muffin,10
2025,มกราคม,1,Thailand,Food,Nam Jim Jeaw Sauce,1
2025,มกราคม,1,Thailand,Food,Nordic Caesar,1
2025,มกราคม,1,Thailand,Food,Nuttella Croissant,4
2025,มกราคม,1,Thailand,Food,Osuimono Soup,2
2025,มกราคม,1,Thailand,Food,Pad Pak Bung Fai Dang,1
2025,มกราคม,1,Thailand,Food,Pad Thai Gai,1
2025,มกราคม,1,Thailand,Food,Pad Thai Goong,11
2025,มกราคม,1,Thailand,Food,Pain an Chocolate,4
2025,มกราคม,1,Thailand,Food,Paris Almond,1
2025,มกราคม,1,Thailand,Food,Penne Carbonara,3
2025,มกราคม,1,Thailand,Food,Peppercorn Sauce,25
2025,มกราคม,1,Thailand,Food,Pescatora,1
2025,มกราคม,1,Thailand,Food,Phad Mee Hokkian,3
2025,มกราคม,1,Thailand,Food,Philadelphia Roll,3
2025,มกราคม,1,Thailand,Food,Phuket Mee Sapum,1
2025,มกราคม,1,Thailand,Food,Pistachio Roll,4
2025,มกราคม,1,Thailand,Food,Plain Croissant,10
2025,มกราคม,1,Thailand,Food,Poh Pia Pak,1
2025,มกราคม,1,Thailand,Food,Pomodoro,1
2025,มกราคม,1,Thailand,Food,Pork Chop,4
2025,มกราคม,1,Thailand,Food,Pork Gyoza A-GE,2
2025,มกราคม,1,Thailand,Food,Pork ribs,2
2025,มกราคม,1,Thailand,Food,Prawn,2
2025,มกราคม,1,Thailand,Food,Prosciutto Crodo E Rucola,2
2025,มกราคม,1,Thailand,Food,Pure Poached,11
2025,มกราคม,1,Thailand,Food,Red Velvet,2
2025,มกราคม,1,Thailand,Food,Red Wine Sauce,9
2025,มกราคม,1,Thailand,Food,Rib Eyes,14
2025,มกราคม,1,Thailand,Food,Rib Eyes (300 g),1
2025,มกราคม,1,Thailand,Food,Risotto black truffle,1
2025,มกราคม,1,Thailand,Food,Rock Lobster,4
2025,มกราคม,1,Thailand,Food,Rocket salad,6
2025,มกราคม,1,Thailand,Food,Saba Set Lunch,1
2025,มกราคม,1,Thailand,Food,Salami E Peperoni,10
2025,มกราคม,1,Thailand,Food,Salmon Avocado Roll,1
2025,มกราคม,1,Thailand,Food,Salmon Ceviche,3
2025,มกราคม,1,Thailand,Food,Salmon Engawa Roll,8
2025,มกราคม,1,Thailand,Food,Salmon Grill,16
2025,มกราคม,1,Thailand,Food,Salmon Ikura Don,1
2025,มกราคม,1,Thailand,Food,Salmon Panini+Chang,1
2025,มกราคม,1,Thailand,Food,Salmon Sushi (Sake),5
2025,มกราคม,1,Thailand,Food,Salmon Teppanyaki,1
2025,มกราคม,1,Thailand,Food,Salmon teriyaki Don,3
2025,มกราคม,1,Thailand,Food,Sea bass Set Lunch,1
2025,มกราคม,1,Thailand,Food,Seafood Basket,3
2025,มกราคม,1,Thailand,Food,Seafood Pad Cha,4
2025,มกราคม,1,Thailand,Food,Seafood PZ,3
2025,มกราคม,1,Thailand,Food,Seafoods Pasta,5
2025,มกราคม,1,Thailand,Food,Serrano & Cheese,4
2025,มกราคม,1,Thailand,Food,Serrano and Arugula PZ,3
2025,มกราคม,1,Thailand,Food,Set Lunch,3
2025,มกราคม,1,Thailand,Food,Simply Oyster,10
2025,มกราคม,1,Thailand,Food,Sirloin Beef,7
2025,มกราคม,1,Thailand,Food,Smoked beef S/W,1
2025,มกราคม,1,Thailand,Food,Spaghetti Bolognese,4
2025,มกราคม,1,Thailand,Food,Spaghetti Neri,2
2025,มกราคม,1,Thailand,Food,Spiced Seafood Salad,5
2025,มกราคม,1,Thailand,Food,Spicy Tuna Roll,4
2025,มกราคม,1,Thailand,Food,Spinach ch Bagal,2
2025,มกราคม,1,Thailand,Food,Spring Roll,17
2025,มกราคม,1,Thailand,Food,SS Burger,22
2025,มกราคม,1,Thailand,Food,Steamed Rice,9
2025,มกราคม,1,Thailand,Food,Straw.Shortcake,1
2025,มกราคม,1,Thailand,Food,Strawberry IC,4
2025,มกราคม,1,Thailand,Food,Strawberry IC 100 net,1
2025,มกราคม,1,Thailand,Food,Strawberry Tart,2
2025,มกราคม,1,Thailand,Food,Surf & Turf,2
2025,มกราคม,1,Thailand,Food,Sweet potato,15
2025,มกราคม,1,Thailand,Food,Sweet Potato Fries,18
2025,มกราคม,1,Thailand,Food,Tamago Shiru,1
2025,มกราคม,1,Thailand,Food,Tenderloin Beef,9
2025,มกราคม,1,Thailand,Food,Thai Buffet,5
2025,มกราคม,1,Thailand,Food,Thai Seafood Sauce,13
2025,มกราคม,1,Thailand,Food,Thai Style Omelet,1
2025,มกราคม,1,Thailand,Food,The Italian farmer's Table,6
2025,มกราคม,1,Thailand,Food,Tiger Prawn,6
2025,มกราคม,1,Thailand,Food,Tiramisu small,1
2025,มกราคม,1,Thailand,Food,Tofu Salad,1
2025,มกราคม,1,Thailand,Food,Tom Yum Goong,1
2025,มกราคม,1,Thailand,Food,Tom Yum Talay,14
2025,มกราคม,1,Thailand,Food,Tomahawk,3
2025,มกราคม,1,Thailand,Food,Tonkatsu Curry Rice,1
2025,มกราคม,1,Thailand,Food,Tori Kara A-GE,1
2025,มกราคม,1,Thailand,Food,Truffle Fries,19
2025,มกราคม,1,Thailand,Food,Truffle Mac N Cheese,6
2025,มกราคม,1,Thailand,Food,Tuna Avocado,1
2025,มกราคม,1,Thailand,Food,Tuna Tataki,1
2025,มกราคม,1,Thailand,Food,Ultimate Sashimi (20 Pieces),1
2025,มกราคม,1,Thailand,Food,Ultimate Sushi(9 Piece),1
2025,มกราคม,1,Thailand,Food,Ume Sashimi,1
2025,มกราคม,1,Thailand,Food,Vanilla encircled,1
2025,มกราคม,1,Thailand,Food,Vanilla IC,4
2025,มกราคม,1,Thailand,Food,Vanilla IC 100 net,1
2025,มกราคม,1,Thailand,Food,Wagyu Beef Burger,1
2025,มกราคม,1,Thailand,Food,Wagyu Beef Rump,14
2025,มกราคม,1,Thailand,Food,Wagyu Beef Taco,16
2025,มกราคม,1,Thailand,Food,Wagyu Burger,2
2025,มกราคม,1,Thailand,Food,Wagyu Striploin Teppanyaki,3
2025,มกราคม,1,Thailand,Food,Warm Chocolate Brownie,1
2025,มกราคม,1,Thailand,Food,Whole Wheat Chips,1
2025,มกราคม,1,Thailand,Misc,Blueberry Lemon +,1
2025,มกราคม,1,Thailand,Misc,Chips Salt & Vinegar +,2
2025,มกราคม,1,Thailand,Misc,Fanta Green +,1
2025,มกราคม,1,Thailand,Misc,Fruit 1000g.,7
2025,มกราคม,1,Thailand,Misc,Fruit 100g.,10
2025,มกราคม,1,Thailand,Misc,M&M Milk Chocolate +,3
2025,มกราคม,1,Thailand,Misc,M&M Milk Peanut Chocolate +,1
2025,มกราคม,1,Thailand,Misc,Mandarin Yuzu +,1
2025,มกราคม,1,Thailand,Misc,Minimum,2
2025,มกราคม,1,Thailand,Misc,Salted Pistachio +,2
2025,มกราคม,1,Thailand,Misc,Singha Water +,3
2025,มกราคม,1,Thailand,Misc,Table free,0
2025,มกราคม,1,Thailand,Misc,TOILET,1
2025,มกราคม,1,Thailand,Non Alc Bev,Acqua Panna,16
2025,มกราคม,1,Thailand,Non Alc Bev,Apple J,7
2025,มกราคม,1,Thailand,Non Alc Bev,Banana Milk Shake,1
2025,มกราคม,1,Thailand,Non Alc Bev,Banana Smooties,1
2025,มกราคม,1,Thailand,Non Alc Bev,Blanded Thai Green Tea,1
2025,มกราคม,1,Thailand,Non Alc Bev,Café Latte,19
2025,มกราคม,1,Thailand,Non Alc Bev,Cappuccino,20
2025,มกราคม,1,Thailand,Non Alc Bev,Caramel Milk Frap,1
2025,มกราคม,1,Thailand,Non Alc Bev,Caramel syrub,2
2025,มกราคม,1,Thailand,Non Alc Bev,Chocolate,2
2025,มกราคม,1,Thailand,Non Alc Bev,Coconut J,33
2025,มกราคม,1,Thailand,Non Alc Bev,Coke,82
2025,มกราคม,1,Thailand,Non Alc Bev,Coke Zero,47
2025,มกราคม,1,Thailand,Non Alc Bev,Double Espresso,2
2025,มกราคม,1,Thailand,Non Alc Bev,Earl Grey,0
2025,มกราคม,1,Thailand,Non Alc Bev,English Tea,3
2025,มกราคม,1,Thailand,Non Alc Bev,Espresso,13
2025,มกราคม,1,Thailand,Non Alc Bev,Fanta Green,3
2025,มกราคม,1,Thailand,Non Alc Bev,Fanta Orange,21
2025,มกราคม,1,Thailand,Non Alc Bev,Flat White,9
2025,มกราคม,1,Thailand,Non Alc Bev,Ginger Ale,13
2025,มกราคม,1,Thailand,Non Alc Bev,Honey Lemon Soda,7
2025,มกราคม,1,Thailand,Non Alc Bev,honye,0
2025,มกราคม,1,Thailand,Non Alc Bev,Hot Americano,18
2025,มกราคม,1,Thailand,Non Alc Bev,Hot Matcha,1
2025,มกราคม,1,Thailand,Non Alc Bev,Hot Thai Green Tea,1
2025,มกราคม,1,Thailand,Non Alc Bev,Ice Americano,18
2025,มกราคม,1,Thailand,Non Alc Bev,Ice Cappucino,4
2025,มกราคม,1,Thailand,Non Alc Bev,Ice chcolate,1
2025,มกราคม,1,Thailand,Non Alc Bev,Ice Chocolate,9
2025,มกราคม,1,Thailand,Non Alc Bev,Ice Coffee,2
2025,มกราคม,1,Thailand,Non Alc Bev,Ice Espresso,1
2025,มกราคม,1,Thailand,Non Alc Bev,Ice Latte,22
2025,มกราคม,1,Thailand,Non Alc Bev,Ice Macchiato,1
2025,มกราคม,1,Thailand,Non Alc Bev,Ice Mocha,1
2025,มกราคม,1,Thailand,Non Alc Bev,iced chocolate,1
2025,มกราคม,1,Thailand,Non Alc Bev,Iced Matcha,1
2025,มกราคม,1,Thailand,Non Alc Bev,Iced Matcha Latte,4
2025,มกราคม,1,Thailand,Non Alc Bev,Iced Sweet Lamon Tea,1
2025,มกราคม,1,Thailand,Non Alc Bev,Iced Tea,1
2025,มกราคม,1,Thailand,Non Alc Bev,Iced Thai Green Tea,1
2025,มกราคม,1,Thailand,Non Alc Bev,Jasmine Green Tea,1
2025,มกราคม,1,Thailand,Non Alc Bev,LE Virgin Mango,1
2025,มกราคม,1,Thailand,Non Alc Bev,LE Virgin Strawberry,2
2025,มกราคม,1,Thailand,Non Alc Bev,Light Matcha w/Honey,1
2025,มกราคม,1,Thailand,Non Alc Bev,Lime  J,2
2025,มกราคม,1,Thailand,Non Alc Bev,Lychee Smooties,2
2025,มกราคม,1,Thailand,Non Alc Bev,Mango Horapa,10
2025,มกราคม,1,Thailand,Non Alc Bev,Mango Shake,10
2025,มกราคม,1,Thailand,Non Alc Bev,Mango Smooties,5
2025,มกราคม,1,Thailand,Non Alc Bev,Mocha,2
2025,มกราคม,1,Thailand,Non Alc Bev,Oat Milk,5
2025,มกราคม,1,Thailand,Non Alc Bev,Oatmilk,1
2025,มกราคม,1,Thailand,Non Alc Bev,Orange  J,20
2025,มกราคม,1,Thailand,Non Alc Bev,Orange Americano,1
2025,มกราคม,1,Thailand,Non Alc Bev,Perrier Sm.,1
2025,มกราคม,1,Thailand,Non Alc Bev,Pineapple J,8
